2016-09-19 11:25:01.872933,23.875
2016-09-19 11:30:01.892145,23.937
2016-09-19 11:35:01.914376,23.937
2016-09-19 11:40:01.935510,24.0
2016-09-19 11:44:01.952432,24.0
016-09-19 11:45:01.325949,28.687
2016-09-19 11:50:01.379958,29.125
2016-09-19 11:55:01.449415,29.437
2016-09-19 12:00:01.509311,29.687
2016-09-19 12:04:01.564056,29.75
2016-09-19 12:05:02.033113,24.0
2016-09-19 12:10:02.055530,24.0
2016-09-19 12:15:02.072065,24.0
2016-09-19 12:20:01.204621,24.062
2016-09-19 12:24:01.223406,24.062
2016-09-19 12:25:02.277385,17.5
2016-09-19 12:30:01.467363,17.687
2016-09-19 12:35:01.660043,17.75
2016-09-19 12:40:01.849960,18.75